,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
1393,2011,2,"Las Vegas, NV","Seattle, WA",866,2400,159.54,LAS,SEA
1394,2011,3,"Las Vegas, NV","Seattle, WA",867,2285,150.25,LAS,SEA
1395,2011,4,"Las Vegas, NV","Seattle, WA",867,2083,146.31,LAS,SEA
1396,2012,1,"Las Vegas, NV","Seattle, WA",867,1990,153.03,LAS,SEA
1397,2012,2,"Las Vegas, NV","Seattle, WA",867,2285,162.73,LAS,SEA
1398,2012,3,"Las Vegas, NV","Seattle, WA",867,1986,162.85,LAS,SEA
1399,2012,4,"Las Vegas, NV","Seattle, WA",867,1926,171.61,LAS,SEA
1400,2013,1,"Las Vegas, NV","Seattle, WA",867,2128,165.34,LAS,SEA
1401,2013,2,"Las Vegas, NV","Seattle, WA",867,2489,154.43,LAS,SEA
1402,2013,3,"Las Vegas, NV","Seattle, WA",867,2178,158.38,LAS,SEA
1403,2013,4,"Las Vegas, NV","Seattle, WA",867,1984,168.77,LAS,SEA
1404,2011,1,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2740,267.71,LAX,MIA
1405,2011,2,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2919,253.23,LAX,MIA
1406,2011,3,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2572,252.96,LAX,MIA
1407,2011,4,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2879,267.39,LAX,MIA
1408,2012,1,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,3063,269.83,LAX,MIA
1409,2012,2,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,3004,269.99,LAX,MIA
1410,2012,3,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2587,262.71,LAX,MIA
1411,2012,4,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2977,281.33,LAX,MIA
1412,2013,1,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,3182,286.03,LAX,MIA
1413,2013,2,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,3102,270.13,LAX,MIA
1414,2013,3,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,2681,273.46,LAX,MIA
1415,2013,4,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",2342,3101,286.79,LAX,MIA
1416,2011,1,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1536,1596,252.43,LAX,MSP
1417,2011,2,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1536,1871,233.22,LAX,MSP
1418,2011,3,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1991,237.22,LAX,MSP
1419,2011,4,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1693,246.44,LAX,MSP
1420,2012,1,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1557,264.53,LAX,MSP
1421,2012,2,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1701,276.13,LAX,MSP
1422,2012,3,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1757,266.46,LAX,MSP
1423,2012,4,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1642,274.88,LAX,MSP
1424,2013,1,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1524,282.16,LAX,MSP
1425,2013,2,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1755,279.68,LAX,MSP
1426,2013,3,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1797,285.27,LAX,MSP
1427,2013,4,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",1535,1762,259.27,LAX,MSP
1428,2011,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,8945,341.55,LAX,JFK
1429,2011,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10857,359.89,LAX,JFK
1430,2011,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10761,361.48,LAX,JFK
1431,2011,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10331,350.25,LAX,JFK
1432,2012,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9181,334.74,LAX,JFK
1433,2012,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11451,362.32,LAX,JFK
1434,2012,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11053,353.77,LAX,JFK
1435,2012,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10595,356.72,LAX,JFK
1436,2013,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9433,366.88,LAX,JFK
1437,2013,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,12088,352.8,LAX,JFK
1438,2013,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11762,362.74,LAX,JFK
1439,2013,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11616,354.93,LAX,JFK
1440,2011,1,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2217,1759,249.46,LAX,MCO
1441,2011,2,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2217,1922,252.12,LAX,MCO
1442,2011,3,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1784,246.23,LAX,MCO
1443,2011,4,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1809,258.58,LAX,MCO
1444,2012,1,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1762,260.45,LAX,MCO
1445,2012,2,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1871,275.64,LAX,MCO
1446,2012,3,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1790,253.96,LAX,MCO
1447,2012,4,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1881,255.53,LAX,MCO
1448,2013,1,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1860,263.28,LAX,MCO
1449,2013,2,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,2034,257.43,LAX,MCO
1450,2013,3,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1835,266.53,LAX,MCO
1451,2013,4,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1854,273.78,LAX,MCO
1452,2011,1,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2401,1413,312.05,LAX,PHL
1453,2011,2,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2401,1872,311.02,LAX,PHL
1454,2011,3,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1849,321.66,LAX,PHL
1455,2011,4,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1736,310.73,LAX,PHL
1456,2012,1,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1485,281.05,LAX,PHL
1457,2012,2,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2437,257.37,LAX,PHL
1458,2012,3,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2342,256.57,LAX,PHL
1459,2012,4,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2094,273.96,LAX,PHL
1460,2013,1,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1730,276.87,LAX,PHL
1461,2013,2,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2109,286.05,LAX,PHL
1462,2013,3,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2029,297.51,LAX,PHL
1463,2013,4,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2088,272.93,LAX,PHL
1464,2011,1,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4920,132.18,LAX,PHX
1465,2011,2,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,5022,133.59,LAX,PHX
1466,2011,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4438,134.42,LAX,PHX
1467,2011,4,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,5035,134.55,LAX,PHX
1468,2012,1,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,5025,133.69,LAX,PHX
1469,2012,2,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,4925,133.23,LAX,PHX
1470,2012,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,4470,125.82,LAX,PHX
1471,2012,4,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4977,128.07,LAX,PHX
1472,2013,1,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4949,133.92,LAX,PHX
1473,2013,2,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4813,134.85,LAX,PHX
1474,2013,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,3970,154.74,LAX,PHX
1475,2013,4,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4701,139.91,LAX,PHX
1476,2011,1,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,17727,128.11,LAX,SFO
1477,2011,2,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19019,135.46,LAX,SFO
1478,2011,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18777,131.04,LAX,SFO
1479,2011,4,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19595,134.36,LAX,SFO
1480,2012,1,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18311,125.52,LAX,SFO
1481,2012,2,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19720,134.34,LAX,SFO
1482,2012,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19630,122.08,LAX,SFO
1483,2012,4,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19936,132.5,LAX,SFO
1484,2013,1,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18027,135.06,LAX,SFO
1485,2013,2,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,20169,134.76,LAX,SFO
1486,2013,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18578,141.36,LAX,SFO
1487,2013,4,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,20657,129.42,LAX,SFO
1488,2011,1,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5350,144.47,LAX,SEA
1489,2011,2,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6417,158.49,LAX,SEA
1490,2011,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6679,168.01,LAX,SEA
1491,2011,4,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5807,172.71,LAX,SEA
1492,2012,1,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5360,147.57,LAX,SEA
1493,2012,2,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6180,169.51,LAX,SEA
1494,2012,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6119,176.31,LAX,SEA
1495,2012,4,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5675,177.62,LAX,SEA
1496,2013,1,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5334,166.19,LAX,SEA
1497,2013,2,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6486,169.54,LAX,SEA
1498,2013,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,7094,166.69,LAX,SEA
1499,2013,4,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6178,164.32,LAX,SEA
1500,2011,1,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1288,229.22,MIA,MSP
1501,2011,2,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,678,219.75,MIA,MSP
1502,2011,3,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,484,221.75,MIA,MSP
1503,2011,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,705,249.53,MIA,MSP
1504,2012,1,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1266,258.64,MIA,MSP
1505,2012,2,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,682,253.64,MIA,MSP
1506,2012,3,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,513,231.09,MIA,MSP
1507,2012,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,767,243.01,MIA,MSP
1508,2013,1,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1351,252.52,MIA,MSP
1509,2013,2,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,639,255.12,MIA,MSP
1510,2013,3,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,442,265.65,MIA,MSP
1511,2013,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,765,244.62,MIA,MSP
1512,2011,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14855,174.61,MIA,JFK
1513,2011,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,15128,166.01,MIA,JFK
1514,2011,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13561,152.51,MIA,JFK
1515,2011,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14556,173.73,MIA,JFK
1516,2012,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14909,187.63,MIA,JFK
1517,2012,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14351,178.68,MIA,JFK
1518,2012,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,12452,166.3,MIA,JFK
1519,2012,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13871,179.0,MIA,JFK
1520,2013,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,15907,193.31,MIA,JFK
1521,2013,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13946,173.15,MIA,JFK
1522,2013,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,12086,183.26,MIA,JFK
1523,2013,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13797,203.91,MIA,JFK
1524,2011,1,"Miami, FL (Metropolitan Area)","Orlando, FL",193,566,141.05,MIA,MCO
1525,2011,2,"Miami, FL (Metropolitan Area)","Orlando, FL",193,583,145.33,MIA,MCO
1526,2011,3,"Miami, FL (Metropolitan Area)","Orlando, FL",192,530,140.79,MIA,MCO
1527,2011,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,589,130.65,MIA,MCO
1528,2012,1,"Miami, FL (Metropolitan Area)","Orlando, FL",192,616,136.36,MIA,MCO
1529,2012,2,"Miami, FL (Metropolitan Area)","Orlando, FL",192,553,136.86,MIA,MCO
1530,2012,3,"Miami, FL (Metropolitan Area)","Orlando, FL",192,533,129.56,MIA,MCO
1531,2012,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,545,130.57,MIA,MCO
1532,2013,1,"Miami, FL (Metropolitan Area)","Orlando, FL",192,460,142.99,MIA,MCO
1533,2013,2,"Miami, FL (Metropolitan Area)","Orlando, FL",192,423,128.49,MIA,MCO
1534,2013,3,"Miami, FL (Metropolitan Area)","Orlando, FL",192,354,147.94,MIA,MCO
1535,2013,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,361,154.78,MIA,MCO
1536,2011,1,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2102,185.6,MIA,PHL
1537,2011,2,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2064,188.92,MIA,PHL
1538,2011,3,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,1492,187.8,MIA,PHL
1539,2011,4,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2078,189.76,MIA,PHL
1540,2012,1,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2033,205.58,MIA,PHL
1541,2012,2,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2021,195.72,MIA,PHL
1542,2012,3,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,1469,179.01,MIA,PHL
1543,2012,4,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2095,173.84,MIA,PHL
1544,2013,1,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2539,187.31,MIA,PHL
1545,2013,2,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2222,168.29,MIA,PHL
1546,2013,3,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,1834,171.49,MIA,PHL
1547,2013,4,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2141,192.8,MIA,PHL
1548,2011,1,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,768,238.08,MIA,PHX
1549,2011,2,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,697,219.51,MIA,PHX
1550,2011,3,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,502,220.99,MIA,PHX
1551,2011,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,702,246.8,MIA,PHX
1552,2012,1,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,742,268.08,MIA,PHX
1553,2012,2,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,605,262.37,MIA,PHX
1554,2012,3,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,444,238.07,MIA,PHX
1555,2012,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,678,256.98,MIA,PHX
1556,2013,1,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,775,276.27,MIA,PHX
1557,2013,2,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,641,268.89,MIA,PHX
1558,2013,3,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,444,273.84,MIA,PHX
1559,2013,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,685,281.84,MIA,PHX
1560,2011,1,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1512,270.42,MIA,SFO
1561,2011,2,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1603,272.26,MIA,SFO
1562,2011,3,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1360,268.34,MIA,SFO
1563,2011,4,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1570,289.22,MIA,SFO
1564,2012,1,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1596,287.1,MIA,SFO
1565,2012,2,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1708,278.62,MIA,SFO
1566,2012,3,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1507,264.92,MIA,SFO
1567,2012,4,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1763,285.28,MIA,SFO
1568,2013,1,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1645,294.53,MIA,SFO
1569,2013,2,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1779,273.97,MIA,SFO
1570,2013,3,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1604,272.03,MIA,SFO
1571,2013,4,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1811,293.25,MIA,SFO
1572,2011,1,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,626,266.38,MIA,SEA
1573,2011,2,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,569,278.32,MIA,SEA
1574,2011,3,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,502,282.96,MIA,SEA
1575,2011,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,639,277.23,MIA,SEA
1576,2012,1,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,642,281.38,MIA,SEA
1577,2012,2,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,600,295.74,MIA,SEA
1578,2012,3,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,537,283.36,MIA,SEA
1579,2012,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,622,287.94,MIA,SEA
1580,2013,1,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,636,297.83,MIA,SEA
1581,2013,2,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,662,285.56,MIA,SEA
1582,2013,3,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,571,304.12,MIA,SEA
1583,2013,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,631,297.72,MIA,SEA
1584,2011,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1490,300.55,MSP,JFK
1585,2011,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2299,275.16,MSP,JFK
1586,2011,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2445,263.71,MSP,JFK
1587,2011,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2334,265.96,MSP,JFK
1588,2012,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1738,282.01,MSP,JFK
1589,2012,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2423,291.91,MSP,JFK
1590,2012,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2517,279.82,MSP,JFK
1591,2012,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2224,278.04,MSP,JFK
1592,2013,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1682,307.2,MSP,JFK
1593,2013,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2247,316.23,MSP,JFK
1594,2013,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2207,328.72,MSP,JFK
1595,2013,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2276,300.93,MSP,JFK
1596,2011,1,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2191,179.98,MSP,MCO
1597,2011,2,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1409,178.43,MSP,MCO
1598,2011,3,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1059,161.77,MSP,MCO
1599,2011,4,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1481,189.58,MSP,MCO
1600,2012,1,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2113,211.47,MSP,MCO
1601,2012,2,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1396,196.48,MSP,MCO
1602,2012,3,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1019,175.55,MSP,MCO
1603,2012,4,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1531,190.78,MSP,MCO
1604,2013,1,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2115,214.25,MSP,MCO
1605,2013,2,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1382,198.17,MSP,MCO
1606,2013,3,"Minneapolis/St. Paul, MN","Orlando, FL",1310,877,201.02,MSP,MCO
1607,2013,4,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1547,190.37,MSP,MCO
1608,2011,1,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,498,270.96,MSP,PHL
1609,2011,2,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,735,263.0,MSP,PHL
1610,2011,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,751,275.51,MSP,PHL
1611,2011,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,616,304.94,MSP,PHL
1612,2012,1,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,469,323.42,MSP,PHL
1613,2012,2,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,632,334.91,MSP,PHL
1614,2012,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,689,289.11,MSP,PHL
1615,2012,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,591,307.29,MSP,PHL
1616,2013,1,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,435,333.36,MSP,PHL
1617,2013,2,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,650,340.19,MSP,PHL
1618,2013,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,637,351.39,MSP,PHL
1619,2013,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,576,345.33,MSP,PHL
1620,2011,1,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2390,187.72,MSP,PHX
1621,2011,2,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1527,176.38,MSP,PHX
1622,2011,3,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1185,175.72,MSP,PHX
1623,2011,4,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1665,189.76,MSP,PHX
1624,2012,1,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2331,192.98,MSP,PHX
1625,2012,2,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1420,199.1,MSP,PHX
1626,2012,3,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1078,198.18,MSP,PHX
1627,2012,4,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1574,202.46,MSP,PHX
1628,2013,1,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2172,212.04,MSP,PHX
1629,2013,2,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1425,200.83,MSP,PHX
1630,2013,3,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1086,209.17,MSP,PHX
1631,2013,4,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1799,171.26,MSP,PHX
1632,2011,1,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1000,291.52,MSP,SFO
1633,2011,2,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1426,278.55,MSP,SFO
1634,2011,3,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1515,269.71,MSP,SFO
1635,2011,4,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1318,276.01,MSP,SFO
1636,2012,1,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1078,292.42,MSP,SFO
1637,2012,2,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1409,294.68,MSP,SFO
1638,2012,3,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1598,283.26,MSP,SFO
